,assists,faceoffWinPctg,gameDate,gameId,gameWinningGoals,gamesPlayed,goals,opponentTeamAbbrev,otGoals,penaltyMinutes,playerBirthCity,playerBirthCountry,playerBirthDate,playerBirthStateProvince,playerDraftOverallPickNo,playerDraftRoundNo,playerDraftYear,playerFirstName,playerHeight,playerId,playerInHockeyHof,playerIsActive,playerLastName,playerName,playerNationality,playerPositionCode,playerShootsCatches,playerWeight,plusMinus,points,ppGoals,ppPoints,shGoals,shPoints,shiftsPerGame,shootingPctg,shots,teamAbbrev,timeOnIcePerGame
20718,0,0.6363,2017-10-05T23:00:00Z,2017020007,0,1,0,COL,0,0,Laurier-Station,CAN,1986-09-14,QC,,,,David,67,8471976,0,1,Desharnais,David Desharnais,CAN,C,L,180,0,0,0,0,0,0,16.0,0.0,3,NYR,720.0
20719,0,0.6666,2017-10-07T23:00:00Z,2017020023,0,1,0,MIN,0,0,Helsinki,FIN,1994-09-11,,18,1,2012,Teuvo,71,8476882,0,1,Teravainen,Teuvo Teravainen,FIN,L,L,178,0,0,0,0,0,0,23.0,0.0,3,CAR,1119.0
20720,0,1.0,2017-11-26T00:00:00Z,2017020348,0,1,0,TOR,0,0,Toronto,CAN,1994-03-29,ON,16,1,2012,Tom,76,8476880,0,1,Wilson,Tom Wilson,CAN,R,R,218,1,0,0,0,0,0,21.0,0.0,1,WSH,996.0
20721,0,0.7333,2017-11-01T23:00:00Z,2017020181,0,1,0,CHI,0,4,Vantaa,FIN,1984-03-20,,95,3,2002,Valtteri,72,8470047,0,1,Filppula,Valtteri Filppula,FIN,C,L,196,0,0,0,0,0,0,25.0,0.0,3,PHI,1150.0
20722,0,0.3333,2017-10-09T19:00:00Z,2017020034,0,1,0,NJD,0,0,Lau,SWE,1992-07-25,,56,2,2010,Johan,71,8475728,0,1,Larsson,Johan Larsson,SWE,C,L,198,-2,0,0,0,0,0,17.0,0.0,3,BUF,810.0
20723,0,0.0,2017-10-24T23:00:00Z,2017020132,0,1,0,CGY,0,0,Togliatti,RUS,1986-04-25,,84,3,2004,Alexei,74,8471296,0,1,Emelin,Alexei Emelin,RUS,D,L,218,0,0,0,0,0,0,28.0,0.0,0,NSH,1246.0
20724,0,0.0,2017-11-10T00:00:00Z,2017020239,0,1,0,DET,0,2,Toronto,CAN,1983-10-03,ON,,,,Mark,72,8470966,0,1,Giordano,Mark Giordano,CAN,D,L,198,0,0,0,0,0,0,29.0,0.0,2,CGY,1415.0
20725,0,0.9,2017-12-08T00:00:00Z,2017020436,0,1,0,PHI,0,0,London,CAN,1989-08-10,ON,6,1,2007,Sam,71,8474040,0,1,Gagner,Sam Gagner,CAN,C,R,200,1,0,0,0,0,0,25.0,0.0,2,VAN,958.0
20726,0,0.0,2017-10-14T22:00:00Z,2017020072,0,1,0,BOS,0,0,Grand Rapids,USA,1985-07-30,MN,61,2,2004,Alex,71,8471274,0,1,Goligoski,Alex Goligoski,USA,D,L,185,0,0,0,0,0,0,28.0,0.0,0,ARI,1286.0
20727,0,0.0,2017-10-10T23:30:00Z,2017020041,0,1,0,CHI,0,0,Taber,CAN,1991-08-21,AB,162,6,2010,Brandon,74,8475869,0,1,Davidson,Brandon Davidson,CAN,D,L,208,0,0,0,0,0,0,21.0,0.0,0,MTL,832.0
20728,0,0.0,2017-12-23T22:00:00Z,2017020552,0,1,0,EDM,0,0,Milwaukee,USA,1994-02-12,WI,3,1,2012,Alex,73,8476851,0,1,Galchenyuk,Alex Galchenyuk,USA,L,L,207,-1,0,0,0,0,0,20.0,0.0,0,MTL,739.0
20729,0,0.0,2017-11-18T18:00:00Z,2017020292,0,1,0,PHI,0,0,Edmonton,CAN,1994-01-06,AB,105,4,2012,Brett,74,8476967,0,1,Kulak,Brett Kulak,CAN,D,L,187,-1,0,0,0,0,0,19.0,0.0,0,CGY,892.0
20730,0,0.0,2017-10-21T23:00:00Z,2017020112,0,1,0,BUF,0,0,Trencin,SVK,1977-03-18,,56,3,1996,Zdeno,81,8465009,0,1,Chara,Zdeno Chara,SVK,D,L,250,0,0,0,0,0,0,26.0,0.0,3,BOS,1566.0
20731,0,0.0,2017-11-16T00:30:00Z,2017020275,0,1,0,CGY,0,0,Ilava,SVK,1990-12-01,,60,2,2009,Tomas,70,8475193,0,1,Tatar,Tomas Tatar,SVK,L,L,185,2,0,0,0,0,0,23.0,0.0,2,DET,1082.0
20732,0,0.0,2017-11-04T23:00:00Z,2017020201,0,1,0,BOS,0,0,Scarborough,CAN,1992-06-14,ON,42,2,2010,Devante,72,8475758,0,1,Smith-Pelly,Devante Smith-Pelly,CAN,R,R,223,0,0,0,0,0,0,17.0,0.0,1,WSH,820.0
20733,0,0.0,2017-12-07T01:00:00Z,2017020427,0,1,0,WSH,0,0,Buffalo,USA,1988-11-19,NY,1,1,2007,Patrick,71,8474141,0,1,Kane,Patrick Kane,USA,R,L,177,-3,0,0,0,0,0,22.0,0.0,2,CHI,1222.0
20734,0,0.0,2017-11-01T23:00:00Z,2017020181,0,1,0,CHI,0,0,Elkhorn,CAN,1996-03-29,MB,17,1,2014,Travis,75,8477948,0,1,Sanheim,Travis Sanheim,CAN,D,L,181,0,0,0,0,0,0,23.0,0.0,4,PHI,1195.0
20735,0,0.0,2017-10-09T23:00:00Z,2017020038,0,1,0,CGY,0,2,Windsor,CAN,1991-12-05,ON,12,1,2010,Cam,73,8475764,0,1,Fowler,Cam Fowler,USA,D,L,215,0,0,0,0,0,0,26.0,0.0,3,ANA,1511.0
20736,0,0.6666,2017-10-09T23:00:00Z,2017020038,0,1,0,ANA,0,2,Holland Landing,CAN,1996-06-20,ON,4,1,2014,Sam,73,8477935,0,1,Bennett,Sam Bennett,CAN,C,L,200,0,0,0,0,0,0,20.0,0.0,0,CGY,836.0
20737,0,0.5,2017-10-14T23:30:00Z,2017020071,0,1,0,CHI,0,6,Vancouver,CAN,1992-07-31,BC,4,1,2010,Ryan,75,8475793,0,1,Johansen,Ryan Johansen,CAN,C,R,218,-1,0,0,0,0,0,30.0,0.0,4,NSH,1100.0
20738,0,0.0,2017-11-07T00:00:00Z,2017020220,0,1,0,ARI,0,0,Novokuznetsk,RUS,1991-07-23,,55,2,2009,Dmitry,71,8475200,0,1,Orlov,Dmitry Orlov,RUS,D,L,212,0,0,0,0,0,0,28.0,0.0,4,WSH,1459.0
20739,0,0.0,2017-11-23T00:00:00Z,2017020322,0,1,0,BOS,0,0,Concord,USA,1984-02-20,NH,,,,Ben,73,8473933,0,1,Lovejoy,Ben Lovejoy,USA,D,R,205,0,0,0,0,0,0,21.0,0.0,2,NJD,1060.0
20740,0,0.5555,2017-12-07T00:00:00Z,2017020429,0,1,0,ANA,0,0,Ottawa,CAN,1992-11-11,ON,96,4,2011,Jean-Gabriel,70,8476419,0,1,Pageau,Jean-Gabriel Pageau,CAN,C,R,180,0,0,0,0,0,0,24.0,0.0,2,OTT,967.0
20741,0,1.0,2017-12-02T00:00:00Z,2017020388,0,1,0,PIT,0,0,Lau,SWE,1992-07-25,,56,2,2010,Johan,71,8475728,0,1,Larsson,Johan Larsson,SWE,C,L,198,-1,0,0,0,0,0,18.0,0.0,2,BUF,797.0
20742,0,0.4545,2017-10-20T23:00:00Z,2017020108,0,1,0,MIN,0,0,Ann Arbor,USA,1994-07-08,MI,104,4,2013,Andrew,73,8477429,0,1,Copp,Andrew Copp,USA,C,L,206,0,0,0,0,0,0,19.0,0.0,0,WPG,775.0
20743,0,0.0,2017-11-19T00:30:00Z,2017020304,0,1,0,BOS,0,0,Raahe,FIN,1992-04-13,,99,4,2010,Joonas,72,8475820,0,1,Donskoi,Joonas Donskoi,FIN,R,R,190,0,0,0,0,0,0,21.0,0.0,2,SJS,824.0
20744,0,0.0,2017-10-19T23:00:00Z,2017020103,0,1,0,DAL,0,0,Landshut,DEU,1993-01-10,,114,4,2011,Tobias,71,8476356,0,1,Rieder,Tobias Rieder,DEU,R,L,188,-1,0,0,0,0,0,25.0,0.0,1,ARI,981.0
20745,0,0.5,2017-11-23T00:00:00Z,2017020320,0,1,0,EDM,0,0,London,CAN,1994-08-06,ON,110,4,2012,Andreas,74,8476960,0,1,Athanasiou,Andreas Athanasiou,CAN,L,L,188,-4,0,0,0,0,0,23.0,0.0,1,DET,989.0
20746,0,0.0,2017-11-26T00:00:00Z,2017020348,0,1,0,WSH,0,2,Bolton,USA,1981-03-24,CT,13,1,2000,Ron,75,8468493,0,1,Hainsey,Ron Hainsey,USA,D,L,205,-1,0,0,0,0,0,29.0,0.0,5,TOR,1236.0
20747,0,0.4285,2017-11-29T00:00:00Z,2017020368,0,1,0,NYI,0,0,Kazan,RUS,1991-10-21,,8,1,2010,Alexander,73,8475788,0,1,Burmistrov,Alexander Burmistrov,RUS,C,L,180,0,0,0,0,0,0,10.0,0.0,0,VAN,539.0
20748,0,0.0,2017-11-13T00:00:00Z,2017020261,0,1,0,EDM,0,0,Scarborough,CAN,1992-06-14,ON,42,2,2010,Devante,72,8475758,0,1,Smith-Pelly,Devante Smith-Pelly,CAN,R,R,223,0,0,0,0,0,0,24.0,0.0,2,WSH,954.0
20749,0,0.5833,2017-12-24T00:00:00Z,2017020547,0,1,0,CHI,0,4,Plano,USA,1991-11-28,TX,75,3,2011,Blake,71,8476399,0,1,Coleman,Blake Coleman,USA,C,L,200,1,0,0,0,0,0,23.0,0.0,4,NJD,893.0
20750,0,0.0,2017-11-04T23:00:00Z,2017020208,0,1,0,MIN,0,0,Pittsburgh,USA,1992-10-27,PA,43,2,2011,Brandon,73,8476438,0,1,Saad,Brandon Saad,USA,L,L,206,0,0,0,0,0,0,23.0,0.0,1,CHI,965.0
20751,0,0.0,2017-10-12T23:00:00Z,2017020053,0,1,0,NSH,0,0,Jyväskylä,FIN,1995-12-03,,14,1,2014,Julius,71,8477945,0,1,Honka,Julius Honka,FIN,D,R,186,-1,0,0,0,0,0,19.0,0.0,1,DAL,877.0
20752,0,0.0,2017-11-26T00:00:00Z,2017020351,0,1,0,NJD,0,0,Detroit,USA,1990-03-07,MI,,,,Danny,75,8477215,0,1,DeKeyser,Danny DeKeyser,USA,D,L,192,-1,0,0,0,0,0,29.0,0.0,1,DET,1209.0
20753,0,0.0,2017-11-03T23:00:00Z,2017020199,0,1,0,NSH,0,0,Jyväskylä,FIN,1991-06-03,,106,4,2009,Sami,70,8475222,0,1,Vatanen,Sami Vatanen,FIN,D,R,185,-1,0,0,0,0,0,27.0,0.0,2,ANA,1228.0
20754,0,0.5714,2017-11-05T19:00:00Z,2017020213,0,1,0,DET,0,0,Mississauga,CAN,1993-07-11,ON,5,1,2011,Ryan,73,8476458,0,1,Strome,Ryan Strome,CAN,C,R,194,-2,0,0,0,0,0,21.0,0.0,3,EDM,900.0
20755,0,1.0,2017-11-21T00:00:00Z,2017020311,0,1,0,TOR,0,0,Brandon,CAN,1992-07-25,MB,58,2,2012,Jordan,72,8476921,0,1,Martinook,Jordan Martinook,CAN,L,L,204,0,0,0,0,0,0,19.0,0.0,0,ARI,703.0
20756,0,0.0,2017-12-28T00:00:00Z,2017020562,0,1,0,CBJ,0,0,Landshut,DEU,1992-01-21,,110,4,2010,Tom,74,8475832,0,1,Kuhnhackl,Tom Kuhnhackl,DEU,R,L,196,0,0,0,0,0,0,15.0,0.0,0,PIT,685.0
20757,0,0.0,2017-10-21T23:30:00Z,2017020116,0,1,0,WSH,0,0,Red Deer,CAN,1989-04-20,AB,112,4,2007,Colton,72,8474098,0,1,Sceviour,Colton Sceviour,CAN,C,R,195,0,0,0,0,0,0,6.0,0.0,0,FLA,220.0
20758,0,0.0,2017-11-21T00:00:00Z,2017020310,0,1,0,BUF,0,0,St. Clair,USA,1995-03-10,MI,121,4,2013,Tyler,70,8477353,0,1,Motte,Tyler Motte,USA,C,L,191,-1,0,0,0,0,0,20.0,0.0,0,CBJ,885.0
20759,0,0.0,2017-12-02T18:00:00Z,2017020396,0,1,0,PHI,0,2,Trencin,SVK,1977-03-18,,56,3,1996,Zdeno,81,8465009,0,1,Chara,Zdeno Chara,SVK,D,L,250,2,0,0,0,0,0,25.0,0.0,2,BOS,1623.0
20760,0,0.0,2017-11-08T00:00:00Z,2017020227,0,1,0,FLA,0,0,Carlyle,CAN,1996-07-08,SK,7,1,2014,Haydn,75,8477938,0,1,Fleury,Haydn Fleury,CAN,D,L,221,0,0,0,0,0,0,22.0,0.0,1,CAR,954.0
20761,0,0.0,2017-12-31T23:00:00Z,2017020594,0,1,0,TBL,0,0,Kingston,CAN,1993-03-10,ON,54,2,2011,Scott,74,8476449,0,1,Harrington,Scott Harrington,CAN,D,L,207,-2,0,0,0,0,0,21.0,0.0,1,CBJ,941.0
20762,0,0.0,2017-12-07T00:30:00Z,2017020426,0,1,0,CGY,0,0,Ostrava,CZE,1986-04-28,,180,6,2004,Roman,74,8471392,0,1,Polak,Roman Polak,CZE,D,R,235,0,0,0,0,0,0,22.0,0.0,0,TOR,901.0
20763,0,0.0,2017-11-12T00:00:00Z,2017020250,0,1,0,TOR,0,0,Johnston,USA,1991-12-01,RI,,,,Noel,70,8478569,0,1,Acciari,Noel Acciari,USA,C,R,208,-1,0,0,0,0,0,17.0,0.0,0,BOS,689.0
20764,0,0.6666,2017-10-05T23:00:00Z,2017020012,0,1,0,LAK,0,0,Vantaa,FIN,1984-03-20,,95,3,2002,Valtteri,72,8470047,0,1,Filppula,Valtteri Filppula,FIN,C,L,196,-1,0,0,0,0,0,24.0,0.0,1,PHI,1105.0
20765,0,0.0,2017-10-07T23:00:00Z,2017020018,0,1,0,TBL,0,2,Boston,USA,1986-09-09,MA,105,4,2005,Keith,73,8471735,0,1,Yandle,Keith Yandle,USA,D,L,196,1,0,0,0,0,0,25.0,0.0,2,FLA,1406.0
20766,0,0.0,2017-12-16T00:00:00Z,2017020492,0,1,0,DAL,0,0,Plano,USA,1993-02-12,TX,21,1,2011,Stefan,73,8476474,0,1,Noesen,Stefan Noesen,USA,R,R,205,1,0,0,0,0,0,12.0,0.0,0,NJD,742.0
20767,0,0.0,2017-12-12T00:00:00Z,2017020464,0,1,0,WPG,0,0,Gothenburg,SWE,1985-07-17,,33,2,2003,Loui,74,8470626,0,1,Eriksson,Loui Eriksson,SWE,L,L,196,-1,0,0,0,0,0,24.0,0.0,1,VAN,1085.0
20768,0,0.3333,2017-11-04T23:00:00Z,2017020204,0,1,0,COL,0,2,Oakville,CAN,1994-05-30,ON,20,1,2012,Scott,73,8476872,0,1,Laughton,Scott Laughton,CAN,C,L,190,0,0,0,0,0,0,17.0,0.0,0,PHI,655.0
20769,0,0.0,2017-12-30T00:00:00Z,2017020586,0,1,0,CGY,0,0,Greenfield Park,CAN,1993-05-20,QC,97,4,2012,Kevin,69,8476971,0,1,Roy,Kevin Roy,CAN,L,L,170,1,0,0,0,0,0,11.0,0.0,0,ANA,491.0
20770,0,0.0,2017-10-26T23:00:00Z,2017020147,0,1,0,DAL,0,0,Penza,RUS,1994-05-13,,88,3,2013,Anton,74,8477415,0,1,Slepyshev,Anton Slepyshev,RUS,L,R,221,0,0,0,0,0,0,13.0,0.0,2,EDM,432.0
20771,0,0.3333,2017-11-04T22:00:00Z,2017020209,0,1,0,ARI,0,0,Burlington,CAN,1990-07-14,ON,,,,Josh,73,8477591,0,1,Jooris,Josh Jooris,CAN,R,R,197,0,0,0,0,0,0,16.0,0.0,2,CAR,613.0
20772,0,0.6153,2017-10-24T23:00:00Z,2017020128,0,1,0,PIT,0,0,Burnaby,CAN,1993-04-12,BC,1,1,2011,Ryan,72,8476454,0,1,Nugent-Hopkins,Ryan Nugent-Hopkins,CAN,C,L,191,-1,0,0,0,0,0,24.0,0.0,3,EDM,1122.0
20773,0,0.0,2017-12-10T00:30:00Z,2017020455,0,1,0,LAK,0,0,Boston,USA,1997-01-25,MA,5,1,2015,Noah,75,8478396,0,1,Hanifin,Noah Hanifin,USA,D,L,206,-1,0,0,0,0,0,23.0,0.0,1,CAR,1112.0
20774,0,0.0,2017-10-24T23:30:00Z,2017020125,0,1,0,DET,0,0,Montreal,CAN,1990-02-23,QC,55,2,2008,Marco,75,8474618,0,1,Scandella,Marco Scandella,CAN,D,L,208,0,0,0,0,0,0,28.0,0.0,3,BUF,1650.0
20775,0,0.0,2017-12-23T00:30:00Z,2017020540,0,1,0,MIN,0,2,Chelyabinsk,RUS,1989-03-12,,71,3,2007,Evgenii,71,8474149,0,1,Dadonov,Evgenii Dadonov,RUS,R,L,185,1,0,0,0,0,0,22.0,0.0,1,FLA,1025.0
20776,0,0.0,2017-11-29T00:00:00Z,2017020367,0,1,0,TBL,0,0,Snowflake,CAN,1988-10-11,MB,110,4,2007,Justin,77,8473992,0,1,Falk,Justin Falk,CAN,D,L,223,0,0,0,0,0,0,19.0,0.0,1,BUF,924.0
20777,0,0.5625,2017-11-28T00:00:00Z,2017020363,0,1,0,PHI,0,0,St. Catharines,CAN,1991-12-07,ON,21,1,2010,Riley,75,8475772,0,1,Sheahan,Riley Sheahan,CAN,C,L,214,0,0,0,0,0,0,21.0,0.0,1,PIT,803.0
20778,0,1.0,2017-11-09T00:30:00Z,2017020232,0,1,0,TOR,0,0,Chesterfield,USA,1997-12-04,MO,15,1,2016,Luke,72,8479316,0,1,Kunin,Luke Kunin,USA,C,R,193,0,0,0,0,0,0,21.0,0.0,1,MIN,903.0
20779,0,0.0,2017-11-04T23:00:00Z,2017020204,0,1,0,PHI,0,0,Montreal,CAN,1990-03-23,QC,152,6,2008,Mark,73,8474717,0,1,Barberio,Mark Barberio,CAN,D,L,207,-1,0,0,0,0,0,22.0,0.0,0,COL,1031.0
20780,0,0.3333,2017-11-26T00:00:00Z,2017020357,0,1,0,SJS,0,0,St. Louis,USA,1993-03-29,MO,67,3,2011,Adam,77,8476392,0,1,Lowry,Adam Lowry,USA,C,L,210,0,0,0,0,0,0,21.0,0.0,0,WPG,878.0
20781,0,0.421,2017-11-25T00:00:00Z,2017020341,0,1,0,NYR,0,0,Herning,DNK,1984-04-24,,87,3,2002,Frans,73,8470144,0,1,Nielsen,Frans Nielsen,DNK,C,L,188,-1,0,0,0,0,0,25.0,0.0,3,DET,837.0
20782,0,0.4615,2017-12-03T22:00:00Z,2017020411,0,1,0,VGK,0,0,Belleville,CAN,1985-02-04,ON,163,5,2003,Brad,72,8470755,0,1,Richardson,Brad Richardson,CAN,C,L,190,-1,0,0,0,0,0,19.0,0.0,2,ARI,862.0
20783,0,0.0,2017-10-09T17:00:00Z,2017020032,0,1,0,BOS,0,0,Bloomington,USA,1988-03-21,MN,1,1,2006,Erik,76,8473446,0,1,Johnson,Erik Johnson,USA,D,R,225,2,0,0,0,0,0,37.0,0.0,1,COL,1697.0
20784,0,0.25,2017-11-17T00:00:00Z,2017020286,0,1,0,STL,0,0,Elk Point,CAN,1985-02-04,AB,,,,Mark,70,8473914,0,1,Letestu,Mark Letestu,CAN,C,R,195,-1,0,0,0,0,0,17.0,0.0,2,EDM,790.0
20785,0,0.0,2017-11-11T00:00:00Z,2017020244,0,1,0,WSH,0,0,Kelowna,CAN,1990-07-06,BC,43,2,2008,Justin,74,8474602,0,1,Schultz,Justin Schultz,CAN,D,R,193,-2,0,0,0,0,0,24.0,0.0,4,PIT,1243.0
20786,0,0.0,2017-10-30T23:00:00Z,2017020176,0,1,0,VAN,0,0,Ajax,CAN,1994-07-19,ON,61,2,2012,Devin,72,8476913,0,1,Shore,Devin Shore,CAN,C,L,205,0,0,0,0,0,0,24.0,0.0,1,DAL,1126.0
20787,0,0.0,2017-12-06T00:30:00Z,2017020419,0,1,0,DET,0,6,Houston,USA,1990-02-01,TX,12,1,2008,Tyler,80,8474574,0,1,Myers,Tyler Myers,CAN,D,R,229,-1,0,0,0,0,0,25.0,0.0,0,WPG,1258.0
20788,0,0.5555,2017-10-28T23:00:00Z,2017020161,0,1,0,NJD,0,0,Hastings,USA,1990-06-18,MN,51,2,2008,Derek,72,8474613,0,1,Stepan,Derek Stepan,USA,C,R,196,1,0,0,0,0,0,27.0,0.0,6,ARI,1225.0
20789,0,0.0,2017-11-19T00:00:00Z,2017020303,0,1,0,STL,0,2,Kindersley,CAN,1986-12-20,SK,189,7,2006,Derek,72,8473432,0,1,Dorsett,Derek Dorsett,CAN,R,R,192,-1,0,0,0,0,0,23.0,0.0,2,VAN,902.0
20790,0,0.0,2017-12-01T00:00:00Z,2017020381,0,1,0,LAK,0,0,Moscow,RUS,1985-09-17,,1,1,2004,Alex,75,8471214,0,1,Ovechkin,Alex Ovechkin,RUS,L,R,235,-2,0,0,0,0,0,21.0,0.0,4,WSH,1307.0
20791,0,0.0,2017-10-28T23:00:00Z,2017020159,0,1,0,ANA,0,0,Cambridge,CAN,1994-03-24,ON,161,6,2012,Jake,75,8477009,0,1,Dotchin,Jake Dotchin,CAN,D,R,210,-1,0,0,0,0,0,17.0,0.0,1,TBL,1003.0
20792,0,1.0,2017-11-05T23:00:00Z,2017020214,0,1,0,COL,0,0,Magnitogorsk,RUS,1986-07-14,,44,2,2006,Nikolay,73,8473579,0,1,Kulemin,Nikolay Kulemin,RUS,L,L,228,-1,0,0,0,0,0,19.0,0.0,0,NYI,853.0
20793,0,1.0,2017-11-18T19:00:00Z,2017020293,0,1,0,OTT,0,0,Brandon,CAN,1992-07-25,MB,58,2,2012,Jordan,72,8476921,0,1,Martinook,Jordan Martinook,CAN,L,L,204,-1,0,0,0,0,0,19.0,0.0,0,ARI,654.0
20794,0,0.0,2017-11-07T00:00:00Z,2017020220,0,1,0,ARI,0,0,Prague,CZE,1996-02-28,,13,1,2014,Jakub,72,8477944,0,1,Vrana,Jakub Vrana,CZE,L,L,197,-1,0,0,0,0,0,20.0,0.0,3,WSH,1023.0
20795,0,0.0,2017-11-29T00:00:00Z,2017020371,0,1,0,CBJ,0,0,Denver,USA,1994-05-01,CO,120,4,2012,Jaccob,75,8476958,0,1,Slavin,Jaccob Slavin,USA,D,L,205,0,0,0,0,0,0,30.0,0.0,1,CAR,1435.0
20796,0,0.0,2017-11-26T01:00:00Z,2017020356,0,1,0,COL,0,0,Toronto,CAN,1983-10-03,ON,,,,Mark,72,8470966,0,1,Giordano,Mark Giordano,CAN,D,L,198,1,0,0,0,0,0,27.0,0.0,3,CGY,1726.0
20797,0,0.0,2017-10-15T23:30:00Z,2017020079,0,1,0,LAK,0,0,Edmonton,CAN,1984-01-19,AB,61,2,2002,Johnny,74,8470187,0,1,Boychuk,Johnny Boychuk,CAN,D,R,227,-1,0,0,0,0,0,26.0,0.0,3,NYI,1349.0
20798,0,0.0,2017-12-17T22:00:00Z,2017020509,0,1,0,VAN,0,0,Chatham,CAN,1990-06-07,ON,114,4,2008,TJ,73,8474673,0,1,Brodie,TJ Brodie,CAN,D,L,182,1,0,0,0,0,0,27.0,0.0,2,CGY,1485.0
20799,0,0.3636,2017-12-31T00:00:00Z,2017020587,0,1,0,OTT,0,0,Dublin,USA,1993-01-20,OH,133,5,2011,Sean,74,8476374,0,1,Kuraly,Sean Kuraly,USA,C,L,213,1,0,0,0,0,0,16.0,0.0,2,BOS,794.0
20800,0,0.0,2017-11-29T00:00:00Z,2017020375,0,1,0,ARI,0,0,St. Louis,USA,1988-04-23,MO,161,6,2007,Patrick,75,8474034,0,1,Maroon,Patrick Maroon,USA,L,L,225,-1,0,0,0,0,0,21.0,0.0,1,EDM,1015.0
20801,0,0.8,2017-11-11T00:00:00Z,2017020245,0,1,0,CBJ,0,2,Burlington,CAN,1990-07-14,ON,,,,Josh,73,8477591,0,1,Jooris,Josh Jooris,CAN,R,R,197,-1,0,0,0,0,0,21.0,0.0,1,CAR,754.0
20802,0,0.0,2017-12-20T00:30:00Z,2017020522,0,1,0,WSH,0,0,Cornwall,CAN,1995-04-16,ON,40,2,2013,Remi,73,8477461,0,1,Elie,Remi Elie,CAN,L,L,210,0,0,0,0,0,0,19.0,0.0,1,DAL,737.0
20803,0,0.0,2017-10-19T23:00:00Z,2017020098,0,1,0,TBL,0,0,Oulu,FIN,1994-06-06,,189,7,2015,Markus,73,8478906,0,1,Nutivaara,Markus Nutivaara,FIN,D,L,191,0,0,0,0,0,0,18.0,0.0,2,CBJ,737.0
20804,0,0.64,2017-12-31T23:00:00Z,2017020597,0,1,0,COL,0,0,Mississauga,CAN,1990-09-20,ON,1,1,2009,John,73,8475166,0,1,Tavares,John Tavares,CAN,C,L,208,-3,0,0,0,0,0,23.0,0.0,2,NYI,1036.0
20805,0,0.0,2017-11-05T19:00:00Z,2017020213,0,1,0,DET,0,0,Spokane,USA,1998-09-29,WA,22,1,2017,Kailer,68,8479977,0,1,Yamamoto,Kailer Yamamoto,USA,R,R,154,0,0,0,0,0,0,18.0,0.0,2,EDM,810.0
20806,0,0.0,2017-11-17T00:30:00Z,2017020288,0,1,0,LAK,0,0,Los Angeles,USA,1987-11-15,CA,,,,Kevan,74,8476191,0,1,Miller,Kevan Miller,USA,D,R,210,0,0,0,0,0,0,33.0,0.0,4,BOS,1349.0
20807,0,0.5,2017-11-25T00:00:00Z,2017020340,0,1,0,NJD,0,0,Sudbury,CAN,1994-03-25,ON,26,1,2012,Brendan,74,8476867,0,1,Gaunce,Brendan Gaunce,CAN,C,L,217,-1,0,0,0,0,0,16.0,0.0,2,VAN,750.0
20808,0,0.5,2017-12-14T00:00:00Z,2017020475,0,1,0,OTT,0,2,East Palestine,USA,1993-03-14,OH,15,1,2011,J.T.,73,8476468,0,1,Miller,J.T. Miller,USA,L,L,218,0,0,0,0,0,0,24.0,0.0,5,NYR,1094.0
20809,0,0.0,2017-12-10T00:00:00Z,2017020451,0,1,0,ARI,0,2,Brandon,CAN,1989-12-24,MB,127,5,2008,Matt,71,8474685,0,1,Calvert,Matt Calvert,CAN,L,L,186,0,0,0,0,0,0,22.0,0.0,0,CBJ,1079.0
20810,0,0.8333,2017-11-23T00:00:00Z,2017020322,0,1,0,BOS,0,0,Brig,CHE,1999-01-04,,1,1,2017,Nico,73,8480002,0,1,Hischier,Nico Hischier,CHE,C,L,175,-1,0,0,0,0,0,24.0,0.0,4,NJD,1172.0
20811,0,0.0,2017-10-28T23:00:00Z,2017020159,0,1,0,TBL,0,0,Kadan,CZE,1995-11-08,,205,7,2014,Ondrej,72,8478131,0,1,Kase,Ondrej Kase,CZE,R,R,185,0,0,0,0,0,0,15.0,0.0,1,ANA,548.0
20812,0,0.0,2017-11-11T00:00:00Z,2017020244,0,1,0,PIT,0,2,Toronto,CAN,1994-03-29,ON,16,1,2012,Tom,76,8476880,0,1,Wilson,Tom Wilson,CAN,R,R,218,-1,0,0,0,0,0,18.0,0.0,0,WSH,887.0
20813,0,0.0,2017-10-17T23:00:00Z,2017020082,0,1,0,NYR,0,0,Winchester,USA,1992-06-08,MA,,,,Conor,68,8477839,0,1,Sheary,Conor Sheary,USA,L,L,175,-1,0,0,0,0,0,17.0,0.0,1,PIT,715.0
20814,0,0.4761,2017-12-19T00:00:00Z,2017020511,0,1,0,CBJ,0,2,Dublin,USA,1993-01-20,OH,133,5,2011,Sean,74,8476374,0,1,Kuraly,Sean Kuraly,USA,C,L,213,0,0,0,0,0,0,21.0,0.0,5,BOS,830.0
20815,0,0.0,2017-11-15T00:30:00Z,2017020268,0,1,0,CBJ,0,0,Taber,CAN,1991-08-21,AB,162,6,2010,Brandon,74,8475869,0,1,Davidson,Brandon Davidson,CAN,D,L,208,-1,0,0,0,0,0,12.0,0.0,0,MTL,592.0
20816,0,0.0,2017-12-24T00:00:00Z,2017020545,0,1,0,TBL,0,0,Oulu,FIN,1992-02-26,,9,1,2010,Mikael,70,8475798,0,1,Granlund,Mikael Granlund,FIN,R,L,185,-3,0,0,0,0,0,24.0,0.0,3,MIN,1214.0
